,sig_e,sig_s,sig_u,sig_eps,rho,tau,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd
run_00001361,0.7071067811865476,32.27072977172968,1.7320508075688772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1361,8.549622704688023,1.4503772953113856,0.0,0.0,62097.09126087941,62097.09126087721,8.549622704688145,1.4503772953114278,1.2079226507921703e-13,4.196643033083092e-14,0.0,0.0,1.949956640601158e-09,7.566995918750763e-10,1.7763568394002505e-15,2.220446049250313e-16,7.099245409376717,0.0,7.099245409376717,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00001362,0.7071067811865476,32.27072977172968,2.23606797749979,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1362,9.027032001475478,0.9729679985237477,0.0,0.0,56506.732231717906,56506.73223171713,9.02703200147569,0.972967998523775,2.149391775674303e-13,2.7644553313166398e-14,0.0,0.0,9.677023626863956e-10,1.5352270565927029e-09,1.7763568394002505e-15,3.3306690738754696e-16,8.054064002951918,0.0,8.054064002951918,0.0,0.0,0.0
run_00001363,0.7071067811865476,32.27072977172968,2.6457513110645907,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1363,9.360242504817814,0.6397574951815828,0.0,0.0,53052.39393645142,53052.39393645056,9.360242504817819,0.6397574951815719,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,1.5934347175061703e-09,2.4374458007514477e-09,3.552713678800501e-15,2.220446049250313e-16,8.720485009636246,0.0,8.720485009636246,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001364,0.7071067811865476,32.27072977172968,3.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1364,9.601002722438063,0.39899727756116354,0.0,0.0,50440.59819179872,50440.59819179774,9.601002722438137,0.39899727756115144,7.283063041541027e-14,1.2101430968414206e-14,0.0,0.0,1.3460521586239338e-09,1.7462298274040222e-10,1.7763568394002505e-15,0.0,9.202005444876987,0.0,9.202005444876987,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001365,0.7071067811865476,32.27072977172968,3.3166247903554,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1365,9.775069580914227,0.22493041908489808,0.0,0.0,48285.35044894716,48285.35044894595,9.775069580914295,0.22493041908489486,6.572520305780927e-14,3.2751579226442118e-15,0.0,0.0,6.475602276623249e-10,2.066371962428093e-09,1.7763568394002505e-15,5.551115123125783e-17,9.550139161829396,0.0,9.550139161829396,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001366,0.7071067811865476,32.27072977172968,3.605551275463989,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1366,9.897327347360548,0.10267265263829028,0.0,0.0,46425.523505787896,46425.523505782505,9.897327347360788,0.10267265263829149,2.398081733190338e-13,1.1934897514720433e-15,0.0,0.0,3.5652192309498787e-10,1.8699211068451405e-09,0.0,1.3877787807814457e-17,9.794654694722498,0.0,9.794654694722498,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001367,0.7071067811865476,32.27072977172968,3.872983346207417,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1367,9.977191852562077,0.022808147437091926,0.0,0.0,44779.20324556083,44779.20324555569,9.977191852561877,0.022808147437092252,1.9895196601282805e-13,3.2612801348363973e-16,0.0,0.0,5.238689482212067e-10,8.658389560878277e-10,1.7763568394002505e-15,0.0,9.954383705124787,0.0,9.954383705124787,0.0,0.0,0.0
run_00001368,0.7071067811865476,32.27072977172968,4.123105625617661,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1368,10.0209743802262,-0.020974380227678124,0.0,0.0,43298.809565157,43298.809565155345,10.020974380226537,-0.020974380227678505,3.410605131648481e-13,3.8163916471489756e-16,0.0,0.0,1.0913936421275139e-09,1.622538547962904e-09,3.552713678800501e-15,0.0,10.04194876045422,0.0,10.04194876045422,0.0,0.0,0.0
run_00001369,0.7071067811865476,32.27072977172968,4.358898943540674,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1369,10.033058004379624,-0.033058004380890876,0.0,0.0,41953.88248833,41953.88248832523,10.033058004379624,-0.033058004380891244,1.7763568394002505e-15,3.7470027081099033e-16,0.0,0.0,1.2369127944111824e-10,2.1827872842550278e-10,1.7763568394002505e-15,6.938893903907228e-18,10.066116008760511,0.0,10.066116008760511,5.329070518200751e-15,5.329070518200751e-15,0.0
run_00001370,0.7071067811865476,32.27072977172968,4.58257569495584,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1370,10.016536041905143,-0.016536041906818063,0.0,0.0,40723.41865229,40723.41865228232,10.01653604190541,-0.016536041906818347,2.646771690706373e-13,2.8796409701215e-16,0.0,0.0,8.440110832452774e-10,8.585629984736443e-10,1.7763568394002505e-15,3.469446951953614e-18,10.033072083812225,0.0,10.033072083812225,0.0,0.0,0.0
run_00001371,0.7071067811865476,32.27072977172968,4.795831523312719,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1371,9.973578266395917,0.026421733602312293,0.0,0.0,39592.06624648094,39592.06624647469,9.973578266396114,0.026421733602312703,1.9539925233402755e-13,4.0939474033052647e-16,0.0,0.0,8.87666828930378e-10,1.2369127944111824e-10,1.7763568394002505e-15,0.0,9.947156532793798,0.0,9.947156532793798,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001372,0.7071067811865476,32.27072977172968,5.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1372,9.905645655984626,0.09435434401379632,0.0,0.0,38548.070677229334,38548.070677220814,9.905645655984438,0.09435434401379926,1.8829382497642655e-13,2.9282132274488504e-15,0.0,0.0,2.6921043172478676e-10,7.275957614183426e-12,0.0,1.3877787807814457e-17,9.811291311970638,0.0,9.811291311970638,0.0,0.0,0.0
run_00001373,0.7071067811865476,32.27072977172968,5.196152422706632,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1373,9.813612311875053,0.18638768812269169,0.0,0.0,37582.08919255562,37582.089192546104,9.813612311875353,0.18638768812268625,3.019806626980426e-13,5.440092820663267e-15,0.0,0.0,9.094947017729282e-10,7.639755494892597e-10,1.7763568394002505e-15,0.0,9.62722462375267,0.0,9.62722462375267,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001374,0.7071067811865476,32.27072977172968,5.385164807134504,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1374,9.697823172922575,0.3021768270755155,0.0,0.0,36686.46884630749,36686.4688462977,9.697823172922314,0.30217682707550125,2.5934809855243657e-13,1.432187701766452e-14,0.0,0.0,7.930793799459934e-10,7.566995918750763e-10,1.7763568394002505e-15,5.551115123125783e-17,9.395646345846814,0.0,9.395646345846814,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001375,0.7071067811865476,32.27072977172968,5.5677643628300215,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1375,9.558099266716473,0.4419007332809382,0.0,0.0,35854.786413272595,35854.7864132589,9.558099266716571,0.44190073328095214,1.0125233984581428e-13,1.404432126150823e-14,0.0,0.0,8.512870408594608e-10,7.421476766467094e-10,3.552713678800501e-15,1.1102230246251565e-16,9.116198533435622,0.0,9.116198533435622,0.0,0.0,0.0
run_00001376,0.7071067811865476,32.27072977172968,5.744562646538029,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1376,9.393689976813526,0.6063100231838222,0.0,0.0,35081.54378126731,35081.543781252054,9.39368997681343,0.6063100231838147,9.414691248821327e-14,7.216449660063518e-15,0.0,0.0,1.4406396076083183e-09,6.039044819772243e-10,1.7763568394002505e-15,3.3306690738754696e-16,8.78737995362962,0.0,8.78737995362962,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001377,0.7071067811865476,32.27072977172968,5.916079783099616,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1377,9.2031588066805,0.7968411933162983,0.0,0.0,34361.959482012724,34361.959481991646,9.203158806680507,0.7968411933162713,7.105427357601002e-15,2.6978419498391304e-14,0.0,0.0,9.531504474580288e-10,7.275957614183426e-12,0.0,0.0,8.406317613364234,0.0,8.406317613364234,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00001378,0.7071067811865476,32.27072977172968,6.082762530298219,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1378,8.98416922982814,1.0158307701716318,0.0,0.0,33691.821778124526,33691.82177812395,8.984169229828316,1.015830770171632,8.627295683558423e-13,6.484748936332284e-13,0.0,0.0,6.386362777323746e-10,1.7973102331692654e-09,8.448962206666716e-13,6.484748455009238e-13,7.968338459656683,0.0,7.968338459656683,1.4889428349781892e-12,1.4889428349781892e-12,0.0
run_00001379,0.7071067811865476,32.27072977172968,6.244997998398398,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1379,8.733098427307619,1.2669015726923816,0.0,0.0,33067.38236244668,33067.38236244668,8.733098427307619,1.2669015726923802,1.2538760726062744e-10,1.253908914786778e-10,0.0,0.0,1.605882058111277e-07,1.605671812916089e-07,1.2538760726062744e-10,1.2539089147087204e-10,7.466196854615238,0.0,7.466196854615238,2.5077849768558295e-10,2.5077849768558295e-10,0.0
run_00001380,0.7071067811865476,32.27072977172968,6.4031242374328485,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1380,8.4443180335854,1.5556819664146078,0.0,0.0,32485.277425215612,32485.277425215725,8.444318033585404,1.5556819664146082,1.517252860934544e-08,1.517253306944748e-08,0.0,0.0,1.7414169088723908e-05,1.7414144519297015e-05,1.5172528609345e-08,1.517253306944746e-08,6.888636067170795,0.0,6.888636067170795,3.034506167525796e-08,3.034506167525796e-08,0.0
run_00001381,0.7071067811865476,32.27072977172968,6.557438524302,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1381,8.108736481729041,1.891263518270986,0.0,0.0,31942.456176189782,31942.456176190095,8.108736481729052,1.8912635182709812,1.1676016338329438e-06,1.1676016434450957e-06,0.0,0.0,0.0011754583633985368,0.00117545827726657,1.1676016338329436e-06,1.1676016434450953e-06,6.21747296345807,0.0,6.21747296345807,2.3352032772843227e-06,2.3352032772843227e-06,0.0
run_00001382,0.7071067811865476,32.27072977172968,6.708203932499369,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1382,7.7097521626228795,2.2902478373770254,0.0,0.0,31435.503505808156,31435.503505807243,7.709752162622889,2.290247837377027,5.518138701130199e-05,5.5181387003184814e-05,0.0,0.0,0.04708432463689531,0.0470843247334482,5.5181387011302e-05,5.5181387003184814e-05,5.419504325245862,0.0,5.419504325245862,0.00011036277401447918,0.00011036277401447918,0.0
run_00001383,0.7071067811865476,32.27072977172968,6.855654600401044,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1383,7.185804887376626,2.8141951126233793,0.0,0.0,30942.21715934059,30942.21715934067,7.185804887376629,2.8141951126233793,0.0013633422575534502,0.0013633422575518345,0.0,0.0,0.9154436632208802,0.9154436632323061,0.00136334225755345,0.0013633422575518343,4.371609774753249,0.0,4.371609774753249,0.002726684515105285,0.002726684515105285,0.0
run_00001384,0.7071067811865476,32.27072977172968,7.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1384,6.149463127350114,3.8505368726498705,0.0,0.0,30362.724655626324,30362.72465562572,6.149463127350107,3.850536872649872,0.005154894017024628,0.005154894017024417,0.0,0.0,1.8036598049185888,1.8036598049281247,0.005154894017024623,0.00515489401702442,2.298926254700236,0.0,2.298926254700236,0.010309788034049043,0.010309788034049043,0.0
run_00001385,0.7071067811865476,32.27072977172968,7.14142842854285,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1385,5.2421011583911135,4.757898841608888,0.0,0.0,30155.709048798806,30155.709048798806,5.242101158391106,4.757898841608894,0.00028875184220637985,0.00028875184220637947,0.0,0.0,0.020172207645368184,0.020172207645368184,0.00028875184220637963,0.00028875184220637963,0.48420231678221315,0.0,0.48420231678221315,0.0005775036844127593,0.0005775036844127593,0.0
run_00001386,0.7071067811865476,32.27072977172968,7.280109889280518,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1386,5.0433969534835885,4.95660304651641,0.0,0.0,30136.558787284266,30136.558787284266,5.043396953483596,4.956603046516404,0.000485701051318207,0.0004857010513182067,0.0,0.0,0.005636635751995749,0.005636635751995749,0.0004857010513182072,0.0004857010513182072,0.08679390696719058,0.0,0.08679390696719058,0.0009714021026364143,0.0009714021026364143,0.0
run_00001387,0.7071067811865476,32.27072977172968,7.416198487095663,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1387,5.008570878924239,4.991429121075762,0.0,0.0,30126.16743869308,30126.16743869308,5.008570878924239,4.991429121075761,0.00017724859964267557,0.00017724859964267557,0.0,0.0,0.00037605422594092554,0.00037605422594092554,0.00017724859964267543,0.00017724859964267543,0.01714175784847766,0.0,0.01714175784847766,0.00035449719928535087,0.00035449719928535087,0.0
run_00001388,0.7071067811865476,32.27072977172968,7.54983443527075,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1388,5.001885872302181,4.998114127697819,0.0,0.0,30116.719254459553,30116.719254459553,5.001885872302191,4.998114127697809,5.5669939550880346e-05,5.5669939550880346e-05,0.0,0.0,2.404597632163679e-05,2.404597632163679e-05,5.566993955088035e-05,5.566993955088035e-05,0.0037717446043811463,0.0,0.0037717446043811463,0.00011133987910176072,0.00011133987910176072,0.0
run_00001389,0.7071067811865476,32.27072977172968,7.681145747868608,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1389,5.0004585495934375,4.9995414504065625,0.0,0.0,30107.916671620595,30107.916671620595,5.000458549593442,4.999541450406558,1.731869580070966e-05,1.731869580070966e-05,0.0,0.0,1.6818733378279282e-06,1.6818733378279282e-06,1.7318695800709658e-05,1.7318695800709658e-05,0.0009170991868842571,0.0,0.0009170991868842571,3.4637391601419315e-05,3.4637391601419315e-05,0.0
run_00001390,0.7071067811865476,32.27072977172968,7.810249675906654,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1390,5.000122099023126,4.999877900976874,0.0,0.0,30099.689319964025,30099.689319964025,5.000122099023124,4.999877900976876,5.553542450373671e-06,5.553542450373671e-06,0.0,0.0,1.326638043125342e-07,1.326638043125342e-07,5.553542450373672e-06,5.553542450373672e-06,0.000244198046247401,0.0,0.000244198046247401,1.1107084900747344e-05,1.1107084900747344e-05,0.0
run_00001391,0.7071067811865476,32.27072977172968,7.937253933193772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1391,5.000035308478161,4.999964691521839,0.0,0.0,30091.982318281378,30091.982318281378,5.000035308478144,4.999964691521856,1.8613155690673672e-06,1.8613155690673672e-06,0.0,0.0,1.1875756231602369e-08,1.1875756231602369e-08,1.8613155690673657e-06,1.8613155690673657e-06,7.061695628697118e-05,0.0,7.061695628697118e-05,3.7226311381347314e-06,3.7226311381347314e-06,0.0
run_00001392,0.7071067811865476,32.27072977172968,8.06225774829855,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1392,5.000011006898043,4.999988993101957,0.0,0.0,30084.747798944274,30084.747798944274,5.000011006898036,4.999988993101964,6.54998623309243e-07,6.54998623309243e-07,0.0,0.0,1.4709532407877373e-09,1.4709532407877373e-09,6.549986233092429e-07,6.549986233092429e-07,2.201379607152462e-05,0.0,2.201379607152462e-05,1.3099972466184856e-06,1.3099972466184856e-06,0.0
run_00001393,0.7071067811865476,32.27072977172968,8.18535277187245,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1393,5.000003674593153,4.999996325406847,0.0,0.0,30077.943603938744,30077.943603938744,5.000003674593147,4.999996325406853,2.421528618535873e-07,2.421528618535873e-07,0.0,0.0,6.726424778493202e-10,6.726424778493202e-10,2.4215286185358727e-07,2.4215286185358727e-07,7.349186294448046e-06,0.0,7.349186294448046e-06,4.843057237071745e-07,4.843057237071745e-07,0.0
run_00001394,0.7071067811865476,32.27072977172968,8.306623862918075,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1394,5.00000130608167,4.99999869391833,0.0,0.0,30071.532446749512,30071.532446749512,5.00000130608167,4.99999869391833,9.3938386037829e-08,9.3938386037829e-08,0.0,0.0,6.399961027256076e-11,6.399961027256076e-11,9.393838603782898e-08,9.393838603782898e-08,2.61216334070278e-06,0.0,2.61216334070278e-06,1.87876772075658e-07,1.87876772075658e-07,0.0
run_00001395,0.7071067811865476,32.27072977172968,8.426149773176359,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1395,5.0000004916829015,4.9999995083170985,0.0,0.0,30065.48122776303,30065.48122776303,5.000000491682898,4.999999508317102,3.816066526967815e-08,3.816066526967815e-08,0.0,0.0,3.8510100797766985e-10,3.8510100797766985e-10,3.816066526967799e-08,3.816066526967799e-08,9.833657971467068e-07,0.0,9.833657971467068e-07,7.632133053935598e-08,7.632133053935598e-08,0.0
run_00001396,0.7071067811865476,32.27072977172968,8.54400374531753,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1396,5.000000195134125,4.999999804865875,0.0,0.0,30059.760462565628,30059.760462565628,5.000000195134126,4.999999804865874,1.6194578840025068e-08,1.6194578840025068e-08,0.0,0.0,5.741072317135286e-10,5.741072317135286e-10,1.619457884002498e-08,1.619457884002498e-08,3.902682524361818e-07,0.0,3.902682524361818e-07,3.238915768004995e-08,3.238915768004995e-08,0.0
run_00001397,0.7071067811865476,32.27072977172968,8.660254037844387,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1397,5.000000081302887,4.999999918697113,0.0,0.0,30054.34380147648,30054.34380147648,5.000000081302897,4.999999918697103,7.161751432893537e-09,7.161751432893537e-09,0.0,0.0,8.003553375601768e-10,8.003553375601768e-10,7.161751432887552e-09,7.161751432887552e-09,1.6260579277235652e-07,0.0,1.6260579277235652e-07,1.4323502865775075e-08,1.4323502865775075e-08,0.0
run_00001398,0.7071067811865476,32.27072977172968,8.774964387392123,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1398,5.000000035430643,4.999999964569357,0.0,0.0,30049.207623742128,30049.207623742128,5.000000035430643,4.999999964569357,3.2922240818704737e-09,3.2922240818704737e-09,0.0,0.0,6.366462912410498e-10,6.366462912410498e-10,3.292224081870526e-09,3.292224081870526e-09,7.08612868082064e-08,0.0,7.08612868082064e-08,6.584448163741049e-09,6.584448163741049e-09,0.0
run_00001399,0.7071067811865476,32.27072977172968,8.888194417315589,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1399,5.0000000160950195,4.9999999839049805,0.0,0.0,30044.330693153843,30044.330693153843,5.000000016095024,4.999999983904976,1.5694233284271954e-09,1.5694233284271954e-09,0.0,0.0,9.458744898438454e-10,9.458744898438454e-10,1.5694233284186417e-09,1.5694233284186417e-09,3.21900495653646e-08,0.0,3.21900495653646e-08,3.138846656836873e-09,3.138846656836873e-09,0.0
run_00001400,0.7071067811865476,32.7414110874898,1.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1400,7.79992670583261,2.2000732941675127,0.0,0.0,79771.305807233,79771.30580723291,7.799926705832349,2.2000732941675563,2.5845992013273644e-13,4.39648317751562e-14,0.0,0.0,8.731149137020111e-10,7.712515071034431e-10,2.6645352591003757e-15,4.440892098500626e-16,5.599853411664795,0.0,5.599853411664795,0.0,0.0,0.0
run_00001401,0.7071067811865476,32.7414110874898,1.7320508075688772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,1401,8.567383869579873,1.4326161304199359,0.0,0.0,62261.336372465885,62261.3363724657,8.567383869579572,1.4326161304199907,3.0020430585864233e-13,5.484501741648273e-14,0.0,0.0,2.473825588822365e-09,1.6589183360338211e-09,0.0,0.0,7.134767739159585,0.0,7.134767739159585,3.552713678800501e-15,3.552713678800501e-15,0.0
